Count,Name,Author,Closed,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Fit/Smooth,Hyperlink,Hyperlink Base,Keywords,Layer,Length,Linetype,Linetype Scale,Lineweight,Material,Plot Style,Subject,Title,Total Editing Time,VisualStyleId,Area,Center X,Center Y,Center Z,Radius,Start Angle,Thickness,Total Angle,Circumference,Diameter,Major Axis Vector X,Major Axis Vector Y,Major Axis Vector Z,Major Radius,Minor Axis Vector X,Minor Axis Vector Y,Minor Axis Vector Z,Minor Radius,Radius Ratio,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Dim Style,DynamicDimension,TextDefinedSize,Height,Obliquing,Position X,Position Y,Position Z,Rotation,Style,Value,Width Factor,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,99.9902,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,0,99.9902,0,0,821,59.9961,0,721.0098,59.9961,0,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,99.9902,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,0,99.9902,0,0,821,69.9951,0,721.0098,69.9951,0,,,,,,,,,,,,,
1,Line,,,yellow,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-FRAM,59.9941,Continuous,1,0.35 mm,ByLayer,Color_2,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-59.9941,0,821,20,0,821,79.9941,0,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,8.6985,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.2729,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,0.0085,644.4187,345.2597,0,0.1775,304,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.1833,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,0,0.1833,0,0,644.5186,345.113,0,644.3354,345.113,0,,,,,,,,,,,,,
1,Arc,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.2729,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,0.0085,644.4353,345.2597,0,0.1775,148,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,,FALSE,yellow,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-TTL,2690,Continuous,1,0.50 mm,ByLayer,Color_2,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,5.1726,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,90,0,5.1726,0,643.187,349.8703,0,643.187,344.6977,0,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,2,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,99.9902,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,0,99.9902,0,0,821,49.9971,0,721.0098,49.9971,0,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,727.5212,43.7477,0,0,ＭＳ ゴシック,縮尺,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,724.0337,23.7496,0,0,ＭＳ ゴシック,事業者名,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,725.7774,33.7487,0,0,ＭＳ ゴシック,会社名,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,749.0312,45.578,0,0,ＭＳ ゴシック,V=1: 200,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,725.7774,73.7448,0,0,ＭＳ ゴシック,業務名,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,805.1296,43.7477,0,0,ＭＳ ゴシック,/,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,774.0288,43.7477,0,0,ＭＳ ゴシック,図面番号,1,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,59.9941,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-59.9941,0,741.0078,20,0,741.0078,79.9941,0,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,99.9902,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,0,99.9902,0,0,821,29.999,0,721.0098,29.999,0,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,99.9902,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,0,99.9902,0,0,821,39.998,0,721.0098,39.998,0,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,9.999,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-9.999,0,771.0049,39.998,0,771.0049,49.9971,0,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,724.0337,53.7467,0,0,ＭＳ ゴシック,作成年月日,0.8,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,725.7774,63.7457,0,0,ＭＳ ゴシック,図面名,1,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-LINE,9.999,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-9.999,0,791.0029,39.998,0,791.0029,49.9971,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.85,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-0.85,0,0,368.478,332.9126,0,369.328,332.9126,0,,,,,,,,,,,,,
1,Arc,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.0459,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,0.0002,368.1068,328.5351,0,0.03,182,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Arc,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.0459,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,0.0002,368.3292,328.5351,0,0.03,270,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.85,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-0.85,0,0,361.128,332.9126,0,361.978,332.9126,0,,,,,,,,,,,,,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR-HTXT,48.6789,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,30,42.1473,24.3566,0,685.3343,499.1435,0,643.187,474.7869,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.85,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-0.85,0,0,368.478,348.4126,0,369.328,348.4126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.85,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,0,0.85,0,0,361.978,348.4126,0,361.128,348.4126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,24.0005,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,90,0,24.0005,0,361.978,351.9131,0,361.978,327.9126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,6.5,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-6.5,0,0,361.978,327.9126,0,368.478,327.9126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,8.2,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-8.2,0,0,361.128,323.4126,0,369.328,323.4126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,1.5297,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,79,0.3001,1.5,0,362.278,353.4126,0,361.9779,351.9126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,24,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-24,0,368.478,327.9126,0,368.478,351.9126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,1.5297,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,281,0.3,-1.5,0,368.478,351.9126,0,368.178,353.4126,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,5.9,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,0,5.9,0,0,368.178,353.4126,0,362.278,353.4126,0,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR-HTXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.682,0,643.0836,476.1921,0,30,ＭＳ ゴシック,横断函渠工,1,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.35,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,0,0.35,0,0,645.037,351.284,0,644.687,351.284,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.35,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-0.35,0,0,641.337,351.284,0,641.687,351.284,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.35,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,0,0.35,0,0,645.037,356.284,0,644.687,356.284,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,2.5291,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,169,-2.48,0.496,0,641.687,348.084,0,644.167,347.588,0,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,1.7641,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,17.5348,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.5,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-0.5,0,644.167,347.088,0,644.167,347.588,0,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR-HTXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.682,0,645.568,471.7662,0,30,ＭＳ ゴシック,B3000-H4000 L=13.500m,1,
1,Line,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR-HTXT,22.3878,Continuous,1,0.13 mm,ByLayer,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,270,0,-22.3878,0,643.187,452.3991,0,643.187,474.7869,0,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR-HTXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.9157,0,642.3344,453.3344,0,90,ＭＳ ゴシック,NO.289+15.000,1,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,2.5291,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,169,-2.48,0.496,0,641.687,347.584,0,644.167,347.088,0,,,,,,,,,,,,,
1,Line,,,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-STR,0.35,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,0,,,,,,,,,,,,,180,-0.35,0,0,641.337,356.284,0,641.687,356.284,0,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,53.4,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,,FALSE,red,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,None,,,,D-STR,45.6396,Continuous,1,0.20 mm,ByLayer,Color_1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6817,0,749.0312,41.3359,0,0,ＭＳ ゴシック,H=1:1000,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,89.509,0,90,ＭＳ ゴシック,単,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,124.509,0,90,ＭＳ ゴシック,離,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,120.1757,0,90,ＭＳ ゴシック,距,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,96.009,0,90,ＭＳ ゴシック,距,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,80.509,0,90,ＭＳ ゴシック,点,1,
1,Text,,,white,,,0,0,20/04/2021 16:20,22/02/2021 13:37,KMKCSA004,C:\Users\CINPC0075\Desktop\Komatsu\Client_DWGs,22/02/2021 13:37,187D1PFZ_縦断図03.dwg,424839,,,,,D-TTL-TXT,,Continuous,1,0.13 mm,,Color_7,,,1,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2.636,0,75.8862,67.509,0,90,ＭＳ ゴシック,測,1,
