Count,Name,Author,Closed,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Fit/Smooth,Hyperlink,Hyperlink Base,Keywords,Layer,Length,Linetype,Linetype Scale,Lineweight,Material,Plot Style,Subject,Title,Total Editing Time,VisualStyleId,Area,Center X,Center Y,Center Z,Radius,Start Angle,Thickness,Total Angle,Circumference,Diameter,Angle1,Associative,BackgroundColor,Double,Origin X,Origin Y,Pattern Name,Scale,Spacing,Type,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Dim Style,DynamicDimension,TextDefinedSize,Height,Obliquing,Rotation,Style,Value,Width Factor
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,92.1000,80.0449,0.0000,91.1000,80.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,92.1000,75.2449,0.0000,91.1000,75.2449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-1.0000,0.0000,0.0000,91.1000,72.0449,0.0000,92.1000,72.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,8.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-8.0000,0.0000,92.1000,72.0449,0.0000,92.1000,80.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,93.1000,75.2449,0.0000,92.1000,75.2449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,93.1000,73.8449,0.0000,92.1000,73.8449,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,92.4256,72.9222,0.0000,,,,0.2682,0,0,ＭＳ ゴシック,CH,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,8.0100,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-8.0100,0.0000,93.1000,72.0349,0.0000,93.1000,80.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,93.1000,80.0449,0.0000,92.1000,80.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,93.1000,74.4449,0.0000,92.1000,74.4449,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,92.4256,74.3068,0.0000,,,,0.2682,0,0,ＭＳ ゴシック,DH,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.0000,0.0000,0.0000,93.1000,74.1949,0.0000,92.1000,74.1949,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,92.4256,73.9991,0.0000,,,,0.2682,0,0,ＭＳ ゴシック,CL,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,91.3308,72.4142,0.0000,91.1769,72.4142,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.6000,72.3373,0.0000,91.6000,72.4911,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,92.0615,72.1065,0.0000,91.9077,72.1065,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.2538,72.3373,0.0000,91.2538,72.4911,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,92.0615,72.4142,0.0000,91.9077,72.4142,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.4077,72.5680,0.0000,91.4077,72.7219,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1923,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1923,0.0000,0.0000,91.7154,72.4142,0.0000,91.5231,72.4142,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.9846,72.3373,0.0000,91.9846,72.4911,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1154,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1154,0.0000,91.9846,72.0680,0.0000,91.9846,72.1834,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,91.3308,72.1065,0.0000,91.1769,72.1065,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,91.5231,72.2603,0.0000,91.3692,72.2603,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1154,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1154,0.0000,91.2538,72.0680,0.0000,91.2538,72.1834,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.4462,72.1834,0.0000,91.4462,72.3373,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1923,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1923,0.0000,0.0000,91.7154,72.1065,0.0000,91.5231,72.1065,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1538,0.0000,0.0000,91.8692,72.2603,0.0000,91.7154,72.2603,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1154,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1154,0.0000,91.6000,72.0680,0.0000,91.6000,72.1834,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1538,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1538,0.0000,91.7923,72.1834,0.0000,91.7923,72.3373,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-1.0000,0.0000,0.0000,92.1000,72.0349,0.0000,93.1000,72.0349,0.0000,,,,,,,,,,,,
1,Circle,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),0.2277,94.6769,75.7373,0.0000,0.2692,,0.0000,,1.6916,0.5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,75.6685,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,17,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,2.7243,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,347,2.6538,-0.6154,0.0000,97.3308,75.1219,0.0000,94.6769,75.7373,0.0000,,,,,,,,,,,,
1,Hatch,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.25 mm,,Color_8,,,513,(0),0.2277,,,,,,,,,,0,False,,False,0.0000,0.0000,SOLID,1.0000,1.0000,Predefined,,,,,,,,,,,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,76.6685,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,24,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.8673,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,328,1.5769,-1.0000,0.0000,95.2154,76.7373,0.0000,93.6385,77.7373,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,1.1358,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,242,-0.5385,-1.0000,0.0000,94.6769,75.7373,0.0000,95.2154,76.7373,0.0000,,,,,,,,,,,,
1,Circle,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),0.2277,95.2154,76.7373,0.0000,0.2692,,0.0000,,1.6916,0.5385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,74.7069,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,50/22,1.0000
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,72.9762,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,50/1,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1720,Continuous,1.0000,0.30 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,153,-0.1538,0.0769,0.0000,97.1769,74.1219,0.0000,97.3308,74.0449,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.7692,Continuous,1.0000,0.30 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.7692,0.0000,0.0000,97.3308,73.0449,0.0000,96.5615,73.0449,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,71.9762,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,50/1,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.1720,Continuous,1.0000,0.30 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,153,-0.1538,0.0769,0.0000,97.1769,74.8526,0.0000,97.3308,74.7757,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.7692,Continuous,1.0000,0.30 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.7692,0.0000,0.0000,97.3308,74.7757,0.0000,96.5615,74.7757,0.0000,,,,,,,,,,,,
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,0.7692,Continuous,1.0000,0.30 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.7692,0.0000,0.0000,97.3308,74.0449,0.0000,96.5615,74.0449,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,97.5231,73.9762,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,50/1,1.0000
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,93.8451,80.3608,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,10,1.0000
1,Line,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,8.0000,Continuous,1.0000,0.25 mm,ByLayer,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-8.0000,0.0000,93.3308,72.0449,0.0000,93.3308,80.0449,0.0000,,,,,,,,,,,,
1,Text,,,8,,,(0),(0),30/04/2021 12:56:14,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:51:43,226D1CSZ_横断図18.dwg,609164,,,,,S-SUV,,Continuous,1.0000,0.13 mm,,Color_8,,,513,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,94.6528,80.3608,0.0000,,,,0.3920,0,0,ＭＳ ゴシック,20,1.0000
