Count,Name,Author,Closed,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Fit/Smooth,Hyperlink,Hyperlink Base,Keywords,Layer,Length,Linetype,Linetype Scale,Lineweight,Material,Plot Style,Subject,Title,Total Editing Time,VisualStyleId,Area,Center X,Center Y,Center Z,Radius,Start Angle,Thickness,Total Angle,Circumference,Diameter,Angle1,Associative,BackgroundColor,Double,Origin X,Origin Y,Pattern Name,Scale,Spacing,Type,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Dim Style,DynamicDimension,TextDefinedSize,Height,Obliquing,Position X,Position Y,Position Z,Rotation,Style,Value,Width Factor
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,3.2500,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,3.2500,0.0000,0.0000,92.3500,92.8000,0.0000,89.1000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,8.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,8.0000,0.0000,92.3500,93.0000,0.0000,92.3500,85.0000,0.0000,,,,,,,,,,,,
1,Text,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,,Continuous,1.0000,0.13 mm,,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5364,0,86.7793,93.0394,0.0000,0,ＭＳ ゴシック,3250,0.9974
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,1.5000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.5000,0.0000,0.0000,84.6000,92.8000,0.0000,83.1000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,7.9920,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,7.9920,0.0000,83.1000,93.0000,0.0000,83.1000,85.0080,0.0000,,,,,,,,,,,,
1,Text,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,,Continuous,1.0000,0.13 mm,,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5364,0,88.4043,95.0394,0.0000,0,ＭＳ ゴシック,9000,0.9974
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,170,-0.4000,0.0670,0.0000,84.2000,92.8670,0.0000,84.6000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,10,0.4000,0.0670,0.0000,83.5000,92.8670,0.0000,83.1000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,350,0.4000,-0.0670,0.0000,83.5000,92.7330,0.0000,83.1000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,190,-0.4000,-0.0670,0.0000,93.2000,94.7330,0.0000,93.6000,94.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,9.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,9.0000,0.0000,0.0000,93.6000,94.8000,0.0000,84.6000,94.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,10.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,10.0000,0.0000,93.6000,95.0000,0.0000,93.6000,85.0000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,10.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,10.0000,0.0000,84.6000,95.0000,0.0000,84.6000,85.0000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,170,-0.4000,0.0670,0.0000,93.2000,94.8670,0.0000,93.6000,94.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,10,0.4000,0.0670,0.0000,85.0000,94.8670,0.0000,84.6000,94.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,350,0.4000,-0.0670,0.0000,85.0000,94.7330,0.0000,84.6000,94.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,0.4056,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,350,0.4000,-0.0670,0.0000,86.2500,92.7330,0.0000,85.8500,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0300,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.0300,0.0000,100.6517,87.4612,0.0000,100.6517,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.5000,0.0000,0.0000,101.1017,87.4612,0.0000,100.6017,87.4612,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.1000,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.1000,0.0000,100.6017,87.3612,0.0000,100.6017,87.4612,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0500,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,180,-0.0500,0.0000,0.0000,101.0017,87.4912,0.0000,101.0517,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0300,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,270,0.0000,-0.0300,0.0000,101.0517,87.4612,0.0000,101.0517,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0500,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.0500,0.0000,0.0000,100.7017,87.4912,0.0000,100.6517,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.5000,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.5000,0.0000,0.0000,101.1017,87.3612,0.0000,100.6017,87.3612,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0141,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,315,0.0100,-0.0100,0.0000,100.6717,87.6912,0.0000,100.6617,87.7012,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0356,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,135,-0.0251,0.0251,0.0000,100.6766,87.5163,0.0000,100.7017,87.4912,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0588,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),0.0004,100.7579,87.5712,0.0000,0.0400,186,0.0000,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.0938,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.0938,0.0000,0.0000,100.8517,87.5312,0.0000,100.7579,87.5312,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.1500,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.1500,0.0000,0.0000,100.8517,87.4912,0.0000,100.7017,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-STRB,0.3000,Continuous,1.0000,0.25 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.3000,0.0000,0.0000,101.0017,87.4912,0.0000,100.7017,87.4912,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,1.2500,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,1.2500,0.0000,0.0000,85.8500,92.8000,0.0000,84.6000,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,8.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,8.0000,0.0000,85.8500,93.0000,0.0000,85.8500,85.0000,0.0000,,,,,,,,,,,,
1,Arc,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-BMK,0.2644,long dashed dotted,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),0.0088,89.2000,90.5500,0.0000,0.1500,214,0.0000,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,3.2500,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,3.2500,0.0000,0.0000,89.1000,92.8000,0.0000,85.8500,92.8000,0.0000,,,,,,,,,,,,
1,Line,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,3.0000,Continuous,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,90,0.0000,3.0000,0.0000,89.1000,93.0000,0.0000,89.1000,90.0000,0.0000,,,,,,,,,,,,
1,Text,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR-DIM,,Continuous,1.0000,0.13 mm,,Color_7,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5364,0,84.5293,93.0394,0.0000,0,ＭＳ ゴシック,1250,0.9974
1,Arc,,,white,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-BMK,0.1466,long dashed dotted,1.0000,0.13 mm,ByLayer,Color_7,,,140,(0),0.0024,89.0000,90.4000,0.0000,0.1000,34,0.0000,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR,0.6783,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,135,-0.4796,0.4796,0.0000,101.5417,87.7312,0.0000,102.0213,87.2516,0.0000,,,,,,,,,,,,
1,Line,,,ByLayer,,,(0),(0),30/04/2021 12:51:47,30/04/2021 10:37:05,CINPC0075,C:\Users\CINPC0075\Desktop\Repo-KCIN3D-reconstruction\DWGs_Road_Assemblies,30/04/2021 12:28:54,233D1CSZ_横断図25.dwg,482143,,,,,D-STR,0.5000,Continuous,1.0000,0.40 mm,ByLayer,ByLayer,,,140,(0),,,,,,,0.0000,,,,,,,,,,,,,,0,0.5000,0.0000,0.0000,101.5417,87.7312,0.0000,101.0417,87.7312,0.0000,,,,,,,,,,,,
